Price,Close,High,Low,Open,Volume
Ticker,PEP,PEP,PEP,PEP,PEP
Date,,,,,
2022-01-24,159.01048278808594,161.9185941015137,155.00151131156764,160.9920394805668,9263900
2022-01-25,157.1848907470703,158.23071007322605,155.71708176201176,157.86376132651074,6536900
2022-01-26,155.5244140625,157.61605257348114,152.6988641094807,155.36846015577382,6841800
2022-01-27,155.37762451171875,158.9646062579857,154.83637026306255,156.67114181636174,6543500
2022-01-28,158.40501403808594,158.4600549497213,153.39609510450694,154.58868551846567,5796000
2022-01-31,159.18479919433594,159.7260534950507,156.49685133116031,156.66198806590225,5908000
2022-02-01,158.10226440429688,159.1022115603536,155.55193301641472,158.84534465784722,5952700
2022-02-02,160.97369384765625,161.12964776007485,158.3132805211322,158.48757207157865,5767000
2022-02-03,160.88194274902344,162.06537826620635,159.4691747807747,160.79021256823637,4632700
2022-02-04,158.23988342285156,160.4416037678039,157.04727907008714,158.79948932693813,4592400
2022-02-07,157.61602783203125,158.69855018870507,157.06560483555145,158.4692037739566,4813300
2022-02-08,157.80870056152344,158.37747524683783,156.23996477054274,158.3683064286925,3957700
2022-02-09,157.7353515625,158.50595244529075,156.88217530082494,158.2490854843605,6780200
2022-02-10,154.4602508544922,157.28580094805776,153.47865527552008,154.72630058958543,7899800
2022-02-11,154.65292358398438,156.23999734211523,153.83645065657848,154.17587897526002,7299600
2022-02-14,152.92822265625,155.66202864592415,151.46041365427217,155.42351335762962,6822500
2022-02-15,152.2493438720703,154.35015106163786,151.60716265423815,153.4052448674163,4943800
2022-02-16,152.561279296875,153.38692101477864,150.94667113998173,151.9466324183115,4161700
2022-02-17,152.97409057617188,154.07495079717054,151.36866533774128,152.2952200074274,5156800
2022-02-18,153.85476684570312,154.34098016245738,152.48785706946842,153.30432980875344,5181600
2022-02-22,154.44192504882812,154.98317938142114,152.4970573819509,154.64375107084555,7733900
2022-02-23,152.9190216064453,155.14826209506978,152.76306772025384,155.14826209506978,5812800
2022-02-24,150.2586212158203,152.5979579174459,147.04777076211377,152.02001435455276,8888800
2022-02-25,154.4694366455078,154.5428291945948,150.6897973576145,150.83658245578846,6535600
2022-02-28,150.21278381347656,151.56134230964838,148.0752728229335,150.48798840600224,7677000
2022-03-01,148.8641815185547,150.8182035415705,147.97431626934008,149.59809287848975,5107900
2022-03-02,150.92832946777344,152.12093391592234,149.0660372441877,149.51554736824087,5452100
2022-03-03,150.76673889160156,152.53970303097077,150.33273050386225,151.4131298658091,5352200
2022-03-04,153.05679321289062,153.74935788806206,148.59667501395475,149.59396983703337,6340300
2022-03-07,150.00950622558594,152.50273624482347,149.71401929032606,151.50545550933998,6319500
2022-03-08,145.7802276611328,151.41309208128249,145.61401891935608,149.94485850120284,6163700
2022-03-09,145.34625244140625,147.80255217939913,144.4228327585758,147.57169725869153,5764900
2022-03-10,142.6775665283203,144.28432180847517,141.6248686800163,143.85954256535408,6103700
2022-03-11,141.957275390625,144.87528438408447,141.72642051627403,143.54555805338074,4762600
2022-03-14,143.95187377929688,145.71560850995607,142.66832116222463,143.26853823651018,6075600
2022-03-15,146.82369995117188,147.285409699446,144.81988133449377,145.27236196029722,6203400
2022-03-16,147.4700927734375,147.73789232160266,145.01379349776445,146.2788878065096,6299000
2022-03-17,148.6151580810547,149.25231988265983,147.10075044561196,147.59016172418237,3587600
2022-03-18,150.32345581054688,150.45273397831687,147.80252449390028,149.0214450102432,12123000
2022-03-21,150.111083984375,151.26535845410015,148.7351978342319,149.84329850711515,5122600
2022-03-22,151.75479125976562,152.15186906069604,149.8063751144742,150.36966169932907,5779200
2022-03-23,150.9606170654297,152.62277499615223,150.1757189386048,151.67165403112335,4533700
2022-03-24,151.8748321533203,152.11491619170678,150.76673138268666,151.49622671218853,3160300
2022-03-25,152.58583068847656,153.19527679969423,151.83784911924465,151.83784911924465,4146800
2022-03-28,153.038330078125,153.07527475357026,151.17303258583084,152.45658529738176,4308000
2022-03-29,155.30990600585938,155.6700389963428,153.62927599009572,154.47882011917815,4440400
2022-03-30,155.0975341796875,155.3560904937287,153.3984317142225,155.2268123367081,3871500
2022-03-31,154.56198120117188,156.33494518873167,154.4604044789034,155.4761576113228,6076200
2022-04-01,156.7596893310547,156.91666895530676,154.55271728848896,155.03289937401863,3239600
2022-04-04,156.35337829589844,156.41801032643505,154.6265744506065,156.15945402376514,3759900
2022-04-05,156.5196075439453,158.25564073827283,155.42997928130217,155.42997928130217,4480700
2022-04-06,159.18829345703125,159.47455125912592,156.51038243521083,156.90744607288696,4294800
2022-04-07,159.33604431152344,160.0101366298846,157.70158778181926,158.85586220585193,5041600
2022-04-08,159.8716278076172,160.38874049020086,158.44955384024826,159.74234963697126,3883100
2022-04-11,159.38221740722656,161.57071719670571,159.12366106459882,160.31486606525783,3825100
2022-04-12,160.0286102294922,161.27521816313202,159.40992082415733,160.47184766654652,3924300
2022-04-13,159.75161743164062,160.5088283931998,158.57887039886185,160.28720257975797,4394000
2022-04-14,158.73582458496094,160.91509541804052,158.6065464037725,160.1948292528101,4834300
2022-04-18,157.36917114257812,159.1144336739983,156.9444060047065,158.1079096622315,3086000
2022-04-19,159.65924072265625,159.90856795605566,156.83357904501176,156.83357904501176,3642000
2022-04-20,162.03244018554688,162.49414999080795,160.41645586713307,160.41645586713307,4197600
2022-04-21,161.45068359375,163.66689914434585,161.27523161083965,162.30022795655225,3701300
2022-04-22,158.96665954589844,161.84773793568783,158.77274934357206,161.58918160574385,5864000
2022-04-25,160.43492126464844,160.60113002402548,157.9047465687706,159.94551001946346,7369900
2022-04-26,160.0286102294922,161.92162311790537,159.5022543246506,160.64729963482705,7386600
2022-04-27,161.4599151611328,163.1590037641766,159.92703531500533,160.13941786781973,5180300
2022-04-28,163.90695190429688,164.01775772909463,160.5087751013817,161.16439501845187,5235800
2022-04-29,158.56039428710938,163.82388347358795,158.2833655740809,163.82388347358795,6505600
2022-05-02,154.91285705566406,160.17635970919682,152.613551417382,159.7515805208126,7692100
2022-05-03,155.12527465820312,156.34418128955485,153.82324954836594,156.18720163727366,5564900
2022-05-04,160.5457305908203,160.7858146118892,154.77435814937283,154.77435814937283,6231500
2022-05-05,157.34144592285156,160.04707234835837,156.1317686485815,159.8439189338727,6534300
2022-05-06,157.3599395751953,157.72007266052242,155.7993581753561,156.27954031921396,5824600
2022-05-09,158.55113220214844,159.65000370920592,155.83627650006852,156.66736254023843,7269100
2022-05-10,158.3572235107422,161.1736418626294,157.67388797207238,159.86238779404474,5936700
2022-05-11,157.59078979492188,159.2067740690529,156.90745422936547,157.73854031022023,5376900
2022-05-12,157.35069274902344,158.81894060804927,155.28224188191794,158.13560503787207,6473500
2022-05-13,160.41644287109375,160.82274972124924,156.48268072145603,157.6277119279699,4714600
2022-05-16,162.03244018554688,162.79888015311207,160.1394271659234,160.40722674352327,5317200
2022-05-17,161.09976196289062,162.22632071847275,159.3637289039965,161.8846600340037,5012200
2022-05-18,151.1175994873047,160.5549481511054,150.4435071799657,160.3887394000891,8875400
2022-05-19,148.85523986816406,150.31424455802951,147.4424089773337,150.0556881917511,6423800
2022-05-20,149.7878875732422,150.57278571650392,147.39622029132667,149.81558903181238,5768800
2022-05-23,152.9182891845703,154.16489717238267,151.04374855090148,151.6347365227439,4657800
2022-05-24,154.96829223632812,155.37458504600684,152.51199258867592,153.3061340503129,6327600
2022-05-25,156.0301971435547,156.51037923837276,154.17412898415736,154.9959717918822,5781000
2022-05-26,157.0828857421875,157.98783287254147,156.02095899362763,156.02095899362763,5193800
2022-05-27,158.61578369140625,158.65271427453814,157.1660082012852,158.1448306923217,6713500
2022-05-31,154.9036102294922,157.88625105942742,152.7058674651913,157.88625105942742,13610000
2022-06-01,153.7401123046875,155.4853745356523,151.2745840158809,155.30067936983616,5613900
2022-06-02,154.98611450195312,155.0512102761559,151.2388510048532,154.00048389116012,4677300
2022-06-03,153.28451538085938,154.90243197150917,152.828887526612,154.22365103621664,4222000
2022-06-06,153.9261016845703,155.8601755418624,153.17293162521887,154.78156916174868,3447800
2022-06-07,154.87451171875,155.15346721128225,152.69868441587684,154.0562460575263,4168300
2022-06-08,154.10276794433594,155.10699938005075,153.52627023038173,154.11207544828244,2646800
2022-06-09,151.3597412109375,155.21858140573627,151.25745798178949,153.60066474791864,3522900
2022-06-10,151.1179656982422,152.4197391665224,148.26334319443725,149.6767073801891,5203300
2022-06-13,148.5330352783203,151.44343244408068,147.9007350463074,149.26760455717152,6300700
2022-06-14,145.1669921875,148.82128022860803,143.99539586127128,148.77478527055715,6159200
2022-06-15,146.71981811523438,148.62599776975887,144.99031077727452,146.84070216094034,5940100
2022-06-16,146.01312255859375,147.34280431006368,144.22782720016667,145.64119134618795,7207900
2022-06-17,146.04103088378906,147.83563391931622,145.21347179572967,146.0131367495609,9881800
2022-06-21,149.43499755859375,149.6674581884795,146.31072612539845,147.07318961352286,4449600
2022-06-22,150.66236877441406,151.55502375583873,148.36565682236548,149.08163947082187,4706500
2022-06-23,152.58712768554688,153.55415743838648,151.7037661465737,152.28957133804695,5810700
2022-06-24,154.4747314453125,154.53051972243728,152.4383742006387,154.01910353501032,5951500
2022-06-27,154.67929077148438,155.40456671712627,153.74014085572225,154.23295619857458,4595800
2022-06-28,152.50343322753906,156.6319353830884,152.35466923997657,155.42313753393609,4372900
2022-06-29,155.0325927734375,155.8043635355827,153.74942012967153,154.4096001749444,3653600
2022-06-30,154.96754455566406,155.82299789842415,154.00980797690713,155.40457163780786,6295100
2022-07-01,157.5059814453125,157.6268654805793,154.13064946716267,155.0419051067222,3918700
2022-07-05,157.15264892578125,157.50599355556466,153.73083592168044,156.79931848426597,4971600
2022-07-06,158.72406005859375,159.88636280387968,157.5896514441334,158.0731733588868,4209100
2022-07-07,158.40794372558594,159.04022971486188,157.4967021929307,157.6268795547386,5150200
2022-07-08,159.82131958007812,160.5837829860544,158.58462745973517,158.60322828083784,3482900
2022-07-11,158.51022338867188,160.67675772369736,158.09179717714306,159.38427745042023,4921300
2022-07-12,157.60826110839844,161.1602653077581,157.022455951644,160.8627089778934,5201600
2022-07-13,158.1661834716797,159.4121687687126,156.19490811567226,156.7156175419984,4533100
2022-07-14,158.9844512939453,159.1518303056504,155.9345693241136,156.48317294084578,4218300
2022-07-15,159.11460876464844,160.78832773103503,158.0917907544942,159.31917520433277,4659100
2022-07-18,156.45526123046875,159.22620151667383,156.07403666826104,159.14250492608753,3479700
2022-07-19,158.12899780273438,158.7705913350606,156.79932996824772,158.30567013056555,4201600
2022-07-20,156.45526123046875,158.60320887452193,155.7113987366124,158.1196869029012,3460700
2022-07-21,156.68771362304688,157.52458016732703,155.80436631652907,156.20420586494743,3088300
2022-07-22,157.71055603027344,158.60321089786353,156.66913717497482,157.2735290060104,3757800
2022-07-25,157.93373107910156,158.8728667582418,157.18054684669596,158.36145062078188,3357200
2022-07-26,159.77481079101562,159.92358897041953,157.36652253852077,158.60321455181307,3732100
2022-07-27,159.55165100097656,159.8863948261926,157.19915090841647,158.5288328932328,4479000
2022-07-28,162.57362365722656,162.83397836509283,159.17970495151204,159.81199090253943,3134200
2022-07-29,162.68521118164062,163.16871895058858,161.22535199499254,161.47641338273635,4215500
2022-08-01,164.53558349609375,165.2236718696905,162.30396776873872,162.30396776873872,4034600
2022-08-02,163.17803955078125,164.72156707287363,162.92697814288684,164.52630812427554,3781100
2022-08-03,164.42401123046875,164.6378709810555,162.01572314282248,162.7967872488266,4401300
2022-08-04,163.53134155273438,164.3403139067362,162.33185136946148,164.0427575953181,3822500
2022-08-05,162.30398559570312,162.4434562733818,160.30481602327603,162.15520741400033,3295600
2022-08-08,161.65309143066406,163.62435258959215,161.16027614093204,163.45697359572537,2846100
2022-08-09,162.2574462890625,162.9362270486752,161.75533779839688,162.52709425495868,3228800
2022-08-10,163.59646606445312,164.0520797375093,162.46205725729274,163.47558201816392,4041100
2022-08-11,162.7595977783203,164.69367155794637,162.41556065101685,163.98699648372977,2743800
2022-08-12,164.8889617919922,164.9354567517037,163.07577186940065,163.58717386141825,3756200
2022-08-15,166.7021484375,166.77653753392212,164.3961432014919,165.29809148673968,3043100
2022-08-16,167.669189453125,168.02251991936689,166.1070468332118,167.16706660847572,3395700
2022-08-17,167.57618713378906,168.36655879566226,167.11126596522087,167.4646105935785,2666200
2022-08-18,167.7435302734375,168.2363455133919,167.31581079904166,168.13407649025632,3010600
2022-08-19,167.52969360351562,168.310757768166,166.73933612319135,167.1484548368643,3704000
2022-08-22,165.9303436279297,167.80862891115413,165.53051827813957,167.50177927169668,3385000
2022-08-23,165.85598754882812,166.31161544139874,164.85175603485385,165.34458556957316,2575000
2022-08-24,166.6835174560547,166.9066847049404,165.61420453854424,165.85595841697034,3340600
2022-08-25,166.69284057617188,166.76722966610313,164.94473243345774,166.4696733063781,3401800
2022-08-26,162.7595977783203,167.35302123139866,162.41556065101685,167.33443460005722,5246600
2022-08-29,162.2481689453125,162.99203134717862,161.05797207640765,162.30395720662585,4184500
2022-08-30,160.85342407226562,162.4341531395756,160.2397247510368,162.10870266030554,4026300
2022-08-31,160.18394470214844,162.17380675237465,160.11884892764746,161.61589567021963,5597900
2022-09-01,161.80337524414062,161.92505739149973,159.36017655607554,159.99671173801133,4846100
2022-09-02,159.75332641601562,163.78787717222852,159.03253219803514,162.61776318104762,5801500
2022-09-06,158.67681884765625,161.55998154268545,158.3211138940305,160.05287409491152,4900100
2022-09-07,162.1778106689453,162.67393789367017,159.06998083202376,159.71588608630077,6074600
2022-09-08,161.6348876953125,162.34631196162476,159.65973442428782,161.7378583126122,3888100
2022-09-09,162.14971923828125,163.39472225162922,160.69877501769565,161.61614039672432,3662000
2022-09-12,162.7862548828125,163.2917521324839,161.70975571020057,162.1497197193664,5953300
2022-09-13,156.71104431152344,161.7846573253329,156.28043603875895,161.47574548949257,6926200
2022-09-14,157.8998565673828,158.37727222031646,156.86080904892285,157.37564778140072,5156900
2022-09-15,155.27882385253906,157.78754159053722,154.77332656981937,157.7594599952327,5461000
2022-09-16,156.29916381835938,156.48637921961674,154.68908565703083,155.7281475601717,12012600
2022-09-19,157.9466552734375,158.02154427925035,155.8591760145178,156.38338477159024,3720900
2022-09-20,158.12452697753906,158.33982395846607,156.19618135204516,156.87016817232126,3872000
2022-09-21,157.67520141601562,161.03576534058914,157.58158658411045,159.02317500718954,5134500
2022-09-22,157.82498168945312,159.03253305002914,157.31012867385166,157.63775202296668,4290600
2022-09-23,157.75010681152344,157.96540380692835,155.88728001860096,157.62841037412878,4565100
2022-09-26,157.68455505371094,159.14485499653202,156.8233528895759,157.57222868383786,5326400
2022-09-27,155.4005126953125,159.13552215144063,154.6797326733034,157.48800659362294,5400700
2022-09-28,157.89053344726562,158.77981741335063,154.67974682736616,156.24301773869104,5480900
2022-09-29,155.962158203125,158.33046783895065,154.4550507727252,158.01220025330556,5167700
2022-09-30,152.82626342773438,157.48800847537203,152.59224059824487,156.9731553937711,5971900
2022-10-03,154.68907165527344,155.10095407092965,152.60159226714487,153.0696378697327,5093400
2022-10-04,156.43019104003906,157.94665411669513,154.96989114642696,156.69229541665572,4596800
2022-10-05,155.3911590576172,156.41149516793877,153.26622776265665,156.29916878034226,3538600
2022-10-06,152.39566040039062,155.40987540850156,152.1148301649008,155.19456413390856,4623400
2022-10-07,151.28170776367188,152.5922298026484,150.69196570432297,151.92761301274564,4779200
2022-10-10,151.47828674316406,152.62030488058255,150.8885447089973,151.63742053512908,4839200
2022-10-11,152.19906616210938,153.77170681987255,151.2348933600428,151.871442809305,5222600
2022-10-12,158.56448364257812,159.79076079707318,155.9527955477912,157.9466600386955,9795300
2022-10-13,163.4508819580078,163.85339431037167,156.15873793066345,156.4208423190906,8412700
2022-10-14,159.3133544921875,164.99542032338988,159.1261391196298,164.73331594508565,5937900
2022-10-17,161.69102478027344,162.49606376272527,160.1371242841511,161.2604308382747,6401800
2022-10-18,163.87213134765625,165.60390586734803,162.32758650418327,163.64747858998388,4547400
2022-10-19,162.28076171875,164.60226376251646,161.3165889806028,163.6474610773488,5200200
2022-10-20,160.50221252441406,163.21687144467055,160.17457487241597,163.06709341612176,4314000
2022-10-21,161.9999542236328,162.5896962993065,159.67845185448996,160.25882387587083,5071500
2022-10-24,166.32467651367188,166.60550672862908,163.50704716149747,163.6380993573284,5316500
2022-10-25,166.8769989013672,167.4386451073281,165.32308392599808,166.73657663716227,5220000
2022-10-26,167.6258544921875,169.33888878234563,166.9237861070474,167.803699818184,5136000
2022-10-27,167.44798278808594,169.36695814197023,167.15779682856655,168.8427494043072,5424100
2022-10-28,170.5839080810547,171.2391691131325,168.00965708933384,168.21559831136105,6715300
2022-10-31,169.97543334960938,171.28595525093166,169.0018905512407,169.60098831807625,4877200
2022-11-01,169.2078399658203,171.1268297802295,168.39344519356035,169.37634380909853,4084500
2022-11-02,166.84890747070312,171.84763125557632,166.78337422787962,169.2265729313925,4970600
2022-11-03,166.41831970214844,167.46673744743342,165.24820551013556,165.48222834853814,3753800
2022-11-04,167.35440063476562,168.2998477009366,165.24819522029378,166.54936154944494,3922400
2022-11-07,168.69300842285156,169.07679497519547,167.40119794259618,168.04710318272387,3246100
2022-11-08,169.1610565185547,170.4715785585644,167.3731187982694,168.9083078809746,3724700
2022-11-09,167.1390838623047,169.49803764684268,166.99866161444794,168.4496058072603,4723600
2022-11-10,170.08778381347656,171.22981632511298,167.1484577467122,170.9770676784736,6704100
2022-11-11,166.67103576660156,170.07840705592497,164.22783724021738,169.5541982858164,7390500
2022-11-14,165.4354248046875,167.7288458181045,165.22012778772074,167.2514443586684,5633000
2022-11-15,165.86598205566406,167.27947445548398,164.2090968316146,166.66165090975483,5153600
2022-11-16,166.9331512451172,168.15007270437783,166.36213502181283,166.90506965082506,4701100
2022-11-17,168.52450561523438,168.64620204778504,166.0906626659339,166.14684013884727,3920300
2022-11-18,169.74142456054688,170.2188259460553,168.51514733382675,168.69300695302164,4498100
2022-11-21,173.00839233398438,173.29857833720035,170.45285292763543,170.6213567807531,4397600
2022-11-22,173.02708435058594,174.69332545116643,172.58712036838148,173.93509390674262,4109600
2022-11-23,173.25177001953125,174.18786126821018,172.7088353812632,173.17688100560267,2511000
2022-11-25,172.34375,173.1768705898714,172.18461621132997,172.78371400310695,1837000
2022-11-28,172.1378173828125,173.6355690787857,171.78209814120464,172.61521877263982,6411400
2022-11-29,170.92088317871094,171.69784056328356,169.45122747035424,171.58551419372242,4375400
2022-11-30,173.654296875,173.83215651245322,168.72110586746945,170.275006614249,7915600
2022-12-01,175.1048583984375,175.50989595069836,173.46590867488584,174.7092493488658,4683300
2022-12-02,174.90704345703125,175.49103565628428,173.1644666155802,173.3151789162636,3547700
2022-12-05,172.48629760742188,173.25868746727824,171.73276475344812,172.7782937442444,4083200
2022-12-06,171.08282470703125,173.58834867055037,170.20682195325222,173.07971257392066,5835100
2022-12-07,171.6008758544922,171.85520109053064,170.19740873673672,171.25236620072218,4241700
2022-12-08,173.10797119140625,173.2963544005946,170.73430251202365,171.25236711682982,3800800
2022-12-09,172.46743774414062,173.51298091607006,172.42033835621825,173.51298091607006,3116100
2022-12-12,173.28692626953125,173.48472359274646,171.77041784311018,173.48472359274646,4691400
2022-12-13,173.19271850585938,175.99025262800617,172.3167302316092,175.65115714736064,5634900
2022-12-14,172.71234130859375,175.0860097016763,171.55377105774457,173.38111814917312,5392500
